 MCS,m,L
     1969000 ,  0.9600000     ,          10
     1970000 ,   1.000000     ,          10
     1971000 ,  0.9400000     ,          10
     1972000 ,  0.9400000     ,          10
     1973000 ,   1.000000     ,          10
     1974000 ,   1.000000     ,          10
     1975000 ,   1.000000     ,          10
     1976000 ,   1.000000     ,          10
     1977000 ,  0.9800000     ,          10
     1978000 ,   1.000000     ,          10
     1979000 ,   1.000000     ,          10
     1980000 ,   1.000000     ,          10
     1981000 ,  0.9200000     ,          10
     1982000 ,  0.9600000     ,          10
     1983000 ,  0.9800000     ,          10
     1984000 ,   1.000000     ,          10
     1985000 ,  0.9000000     ,          10
     1986000 ,  0.9600000     ,          10
     1987000 ,  0.9600000     ,          10
     1988000 ,   1.000000     ,          10
     1989000 ,  0.9800000     ,          10
     1990000 ,  0.9200000     ,          10
     1991000 ,  0.9800000     ,          10
     1992000 ,  0.9800000     ,          10
     1993000 ,  0.9800000     ,          10
     1994000 ,  0.9800000     ,          10
     1995000 ,  0.9800000     ,          10
     1996000 ,   1.000000     ,          10
     1997000 ,  0.9000000     ,          10
     1998000 ,  0.9400000     ,          10
     1999000 ,   1.000000     ,          10
     2000000 ,  0.9600000     ,          10
     2001000 ,  0.9400000     ,          10
     2002000 ,  0.9800000     ,          10
     2003000 ,   1.000000     ,          10
     2004000 ,  0.9800000     ,          10
     2005000 ,  0.9800000     ,          10
     2006000 ,   1.000000     ,          10
     2007000 ,  0.9800000     ,          10
     2008000 ,  0.9800000     ,          10
     2009000 ,  0.9800000     ,          10
     2010000 ,  0.9800000     ,          10
     2011000 ,   1.000000     ,          10
     2012000 ,  0.9800000     ,          10
     2013000 ,   1.000000     ,          10
     2014000 ,   1.000000     ,          10
     2015000 ,  0.9400000     ,          10
     2016000 ,  0.8800000     ,          10
     2017000 ,   1.000000     ,          10
     2018000 ,  0.9800000     ,          10
     2019000 ,  0.9800000     ,          10
     2020000 ,  0.9600000     ,          10
     2021000 ,   1.000000     ,          10
     2022000 ,  0.9600000     ,          10
     2023000 ,  0.9400000     ,          10
     2024000 ,  0.9400000     ,          10
     2025000 ,   1.000000     ,          10
     2026000 ,  0.9800000     ,          10
     2027000 ,   1.000000     ,          10
     2028000 ,  0.8800000     ,          10
     2029000 ,  0.9800000     ,          10
     2030000 ,  0.9800000     ,          10
     2031000 ,  0.9800000     ,          10
     2032000 ,  0.9800000     ,          10
     2033000 ,   1.000000     ,          10
     2034000 ,  0.9800000     ,          10
     2035000 ,  0.9800000     ,          10
     2036000 ,   1.000000     ,          10
     2037000 ,  0.9800000     ,          10
     2038000 ,   1.000000     ,          10
     2039000 ,   1.000000     ,          10
     2040000 ,  0.9800000     ,          10
     2041000 ,  0.9400000     ,          10
     2042000 ,  0.9800000     ,          10
     2043000 ,  0.9800000     ,          10
     2044000 ,   1.000000     ,          10
     2045000 ,  0.9600000     ,          10
     2046000 ,  0.9800000     ,          10
     2047000 ,  0.9800000     ,          10
     2048000 ,  0.9800000     ,          10
     2049000 ,   1.000000     ,          10
     2050000 ,   1.000000     ,          10
     2051000 ,  0.9800000     ,          10
     2052000 ,  0.9400000     ,          10
     2053000 ,  0.9800000     ,          10
     2054000 ,  0.9600000     ,          10
     2055000 ,  0.9800000     ,          10
     2056000 ,  0.9600000     ,          10
     2057000 ,  0.9800000     ,          10
     2058000 ,   1.000000     ,          10
     2059000 ,   1.000000     ,          10
     2060000 ,  0.9000000     ,          10
     2061000 ,  0.9200000     ,          10
     2062000 ,  0.9800000     ,          10
     2063000 ,   1.000000     ,          10
     2064000 ,  0.9800000     ,          10
     2065000 ,  0.9400000     ,          10
     2066000 ,   1.000000     ,          10
     2067000 ,  0.9600000     ,          10
     2068000 ,  0.9800000     ,          10
     2069000 ,  0.9400000     ,          10
     2070000 ,   1.000000     ,          10
     2071000 ,  0.9400000     ,          10
     2072000 ,   1.000000     ,          10
     2073000 ,  0.9200000     ,          10
     2074000 ,   1.000000     ,          10
     2075000 ,   1.000000     ,          10
     2076000 ,  0.9600000     ,          10
     2077000 ,  0.9000000     ,          10
     2078000 ,   1.000000     ,          10
     2079000 ,  0.9600000     ,          10
     2080000 ,   1.000000     ,          10
     2081000 ,  0.9400000     ,          10
     2082000 ,  0.9800000     ,          10
     2083000 ,  0.9800000     ,          10
     2084000 ,  0.9800000     ,          10
     2085000 ,   1.000000     ,          10
     2086000 ,  0.8800000     ,          10
     2087000 ,   1.000000     ,          10
     2088000 ,  0.9600000     ,          10
     2089000 ,  0.9200000     ,          10
     2090000 ,  0.9800000     ,          10
     2091000 ,  0.9800000     ,          10
     2092000 ,   1.000000     ,          10
     2093000 ,  0.9200000     ,          10
     2094000 ,  0.9800000     ,          10
     2095000 ,   1.000000     ,          10
     2096000 ,   1.000000     ,          10
     2097000 ,   1.000000     ,          10
     2098000 ,  0.9400000     ,          10
     2099000 ,   1.000000     ,          10
     2100000 ,  0.8400000     ,          10
     2101000 ,   1.000000     ,          10
     2102000 ,  0.9200000     ,          10
     2103000 ,  0.9600000     ,          10
     2104000 ,   1.000000     ,          10
     2105000 ,  0.9600000     ,          10
     2106000 ,   1.000000     ,          10
     2107000 ,   1.000000     ,          10
     2108000 ,   1.000000     ,          10
     2109000 ,  0.9800000     ,          10
     2110000 ,  0.9800000     ,          10
     2111000 ,  0.9800000     ,          10
     2112000 ,  0.9600000     ,          10
     2113000 ,  0.9600000     ,          10
     2114000 ,  0.9600000     ,          10
     2115000 ,   1.000000     ,          10
     2116000 ,  0.9800000     ,          10
     2117000 ,  0.9800000     ,          10
     2118000 ,  0.9400000     ,          10
     2119000 ,  0.9200000     ,          10
     2120000 ,   1.000000     ,          10
     2121000 ,  0.9400000     ,          10
     2122000 ,   1.000000     ,          10
     2123000 ,  0.9600000     ,          10
     2124000 ,  0.9800000     ,          10
     2125000 ,   1.000000     ,          10
     2126000 ,  0.9400000     ,          10
     2127000 ,  0.9600000     ,          10
     2128000 ,  0.8600000     ,          10
     2129000 ,   1.000000     ,          10
     2130000 ,  0.9800000     ,          10
     2131000 ,  0.9800000     ,          10
     2132000 ,  0.9600000     ,          10
     2133000 ,  0.9400000     ,          10
     2134000 ,   1.000000     ,          10
     2135000 ,  0.9800000     ,          10
     2136000 ,  0.9600000     ,          10
     2137000 ,  0.9600000     ,          10
     2138000 ,  0.9400000     ,          10
     2139000 ,  0.9800000     ,          10
     2140000 ,   1.000000     ,          10
     2141000 ,  0.9800000     ,          10
     2142000 ,  0.9800000     ,          10
     2143000 ,   1.000000     ,          10
     2144000 ,  0.9800000     ,          10
     2145000 ,  0.9400000     ,          10
     2146000 ,  0.9200000     ,          10
     2147000 ,   1.000000     ,          10
     2148000 ,  0.9800000     ,          10
     2149000 ,  0.9800000     ,          10
     2150000 ,  0.8800000     ,          10
     2151000 ,  0.9200000     ,          10
     2152000 ,   1.000000     ,          10
     2153000 ,  0.9800000     ,          10
     2154000 ,   1.000000     ,          10
     2155000 ,  0.9800000     ,          10
     2156000 ,   1.000000     ,          10
     2157000 ,   1.000000     ,          10
     2158000 ,   1.000000     ,          10
     2159000 ,  0.9400000     ,          10
     2160000 ,  0.9400000     ,          10
     2161000 ,   1.000000     ,          10
     2162000 ,   1.000000     ,          10
     2163000 ,  0.9200000     ,          10
     2164000 ,   1.000000     ,          10
     2165000 ,  0.9800000     ,          10
     2166000 ,  0.9400000     ,          10
     2167000 ,   1.000000     ,          10
     2168000 ,   1.000000     ,          10
     2169000 ,  0.9400000     ,          10
     2170000 ,  0.9800000     ,          10
     2171000 ,  0.9600000     ,          10
     2172000 ,  0.9800000     ,          10
     2173000 ,  0.9000000     ,          10
     2174000 ,  0.9400000     ,          10
     2175000 ,  0.9800000     ,          10
     2176000 ,   1.000000     ,          10
     2177000 ,   1.000000     ,          10
     2178000 ,  0.9400000     ,          10
     2179000 ,   1.000000     ,          10
     2180000 ,   1.000000     ,          10
     2181000 ,   1.000000     ,          10
     2182000 ,  0.9800000     ,          10
     2183000 ,  0.9800000     ,          10
     2184000 ,  0.9000000     ,          10
     2185000 ,  0.9600000     ,          10
     2186000 ,  0.8200000     ,          10
     2187000 ,   1.000000     ,          10
     2188000 ,   1.000000     ,          10
     2189000 ,  0.9400000     ,          10
     2190000 ,  0.9800000     ,          10
     2191000 ,   1.000000     ,          10
     2192000 ,  0.9200000     ,          10
     2193000 ,  0.9200000     ,          10
     2194000 ,  0.9600000     ,          10
     2195000 ,  0.9800000     ,          10
     2196000 ,  0.9800000     ,          10
     2197000 ,  0.9800000     ,          10
     2198000 ,  0.9800000     ,          10
     2199000 ,   1.000000     ,          10
     2200000 ,  0.9800000     ,          10
     2201000 ,  0.9800000     ,          10
     2202000 ,   1.000000     ,          10
     2203000 ,   1.000000     ,          10
     2204000 ,  0.9800000     ,          10
     2205000 ,   1.000000     ,          10
     2206000 ,   1.000000     ,          10
     2207000 ,   1.000000     ,          10
     2208000 ,  0.9800000     ,          10
     2209000 ,  0.9800000     ,          10
     2210000 ,  0.8600000     ,          10
     2211000 ,   1.000000     ,          10
     2212000 ,  0.8400000     ,          10
     2213000 ,   1.000000     ,          10
     2214000 ,  0.9800000     ,          10
     2215000 ,   1.000000     ,          10
     2216000 ,  0.9400000     ,          10
     2217000 ,  0.9000000     ,          10
     2218000 ,  0.9800000     ,          10
     2219000 ,  0.9600000     ,          10
     2220000 ,   1.000000     ,          10
     2221000 ,   1.000000     ,          10
     2222000 ,  0.9400000     ,          10
     2223000 ,   1.000000     ,          10
     2224000 ,  0.9800000     ,          10
     2225000 ,  0.9600000     ,          10
     2226000 ,   1.000000     ,          10
     2227000 ,   1.000000     ,          10
     2228000 ,  0.9800000     ,          10
     2229000 ,  0.9600000     ,          10
     2230000 ,  0.9800000     ,          10
     2231000 ,  0.9600000     ,          10
     2232000 ,  0.9600000     ,          10
